record,original_trial_index,stage,analysis_variant,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,q1_trial_index,q1_final_drop,eeg_quality
VisualCogB_Task-2,60,target_offset_sensitivity,target_offset_2.0s,533.1640625,535.1640625,2.0,2.0,-1,2,46.0,0,retained_by_q1
VisualCogB_Task-2,60,target_offset_sensitivity,target_offset_2.1s,533.1640625,535.2640625,2.1,2.1,-1,2,46.0,0,retained_by_q1
VisualCogB_Task-2,60,target_locked,target_offset_2.2s,533.1640625,535.3640625,2.2,2.2,-1,2,46.0,0,retained_by_q1
VisualCogB_Task-2,60,target_offset_sensitivity,target_offset_2.3s,533.1640625,535.4640625,2.3,2.3,-1,2,46.0,0,retained_by_q1
VisualCogB_Task-2,60,target_offset_sensitivity,target_offset_2.4s,533.1640625,535.5640625,2.4,2.4,-1,2,46.0,0,retained_by_q1
VisualCogB_Task-2,61,cue_locked,nominal,541.55859375,541.55859375,0.0,,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,61,target_offset_sensitivity,target_offset_2.0s,541.55859375,543.55859375,2.0,2.0,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,61,target_offset_sensitivity,target_offset_2.1s,541.55859375,543.65859375,2.1,2.1,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,61,target_locked,target_offset_2.2s,541.55859375,543.75859375,2.2,2.2,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,61,target_offset_sensitivity,target_offset_2.3s,541.55859375,543.85859375,2.3,2.3,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,61,target_offset_sensitivity,target_offset_2.4s,541.55859375,543.95859375,2.4,2.4,1,-2,47.0,0,retained_by_q1
VisualCogB_Task-2,62,cue_locked,nominal,550.30859375,550.30859375,0.0,,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,62,target_offset_sensitivity,target_offset_2.0s,550.30859375,552.30859375,2.0,2.0,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,62,target_offset_sensitivity,target_offset_2.1s,550.30859375,552.40859375,2.1,2.1,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,62,target_locked,target_offset_2.2s,550.30859375,552.50859375,2.2,2.2,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,62,target_offset_sensitivity,target_offset_2.3s,550.30859375,552.60859375,2.3,2.3,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,62,target_offset_sensitivity,target_offset_2.4s,550.30859375,552.70859375,2.4,2.4,-1,-2,48.0,0,retained_by_q1
VisualCogB_Task-2,63,cue_locked,nominal,559.08984375,559.08984375,0.0,,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,63,target_offset_sensitivity,target_offset_2.0s,559.08984375,561.08984375,2.0,2.0,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,63,target_offset_sensitivity,target_offset_2.1s,559.08984375,561.18984375,2.1,2.1,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,63,target_locked,target_offset_2.2s,559.08984375,561.28984375,2.2,2.2,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,63,target_offset_sensitivity,target_offset_2.3s,559.08984375,561.38984375,2.3,2.3,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,63,target_offset_sensitivity,target_offset_2.4s,559.08984375,561.48984375,2.4,2.4,-1,-2,49.0,0,retained_by_q1
VisualCogB_Task-2,64,cue_locked,nominal,567.546875,567.546875,0.0,,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,64,target_offset_sensitivity,target_offset_2.0s,567.546875,569.546875,2.0,2.0,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,64,target_offset_sensitivity,target_offset_2.1s,567.546875,569.646875,2.1,2.1,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,64,target_locked,target_offset_2.2s,567.546875,569.746875,2.2,2.2,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,64,target_offset_sensitivity,target_offset_2.3s,567.546875,569.846875,2.3,2.3,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,64,target_offset_sensitivity,target_offset_2.4s,567.546875,569.946875,2.4,2.4,1,-2,50.0,0,retained_by_q1
VisualCogB_Task-2,65,cue_locked,nominal,575.984375,575.984375,0.0,,1,2,,1,excluded_by_q1
VisualCogB_Task-2,65,target_offset_sensitivity,target_offset_2.0s,575.984375,577.984375,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogB_Task-2,65,target_offset_sensitivity,target_offset_2.1s,575.984375,578.084375,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogB_Task-2,65,target_locked,target_offset_2.2s,575.984375,578.184375,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogB_Task-2,65,target_offset_sensitivity,target_offset_2.3s,575.984375,578.284375,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogB_Task-2,65,target_offset_sensitivity,target_offset_2.4s,575.984375,578.384375,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogB_Task-2,66,cue_locked,nominal,584.58203125,584.58203125,0.0,,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,66,target_offset_sensitivity,target_offset_2.0s,584.58203125,586.58203125,2.0,2.0,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,66,target_offset_sensitivity,target_offset_2.1s,584.58203125,586.68203125,2.1,2.1,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,66,target_locked,target_offset_2.2s,584.58203125,586.78203125,2.2,2.2,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,66,target_offset_sensitivity,target_offset_2.3s,584.58203125,586.88203125,2.3,2.3,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,66,target_offset_sensitivity,target_offset_2.4s,584.58203125,586.98203125,2.4,2.4,1,-2,51.0,0,retained_by_q1
VisualCogB_Task-2,67,cue_locked,nominal,593.06640625,593.06640625,0.0,,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,67,target_offset_sensitivity,target_offset_2.0s,593.06640625,595.06640625,2.0,2.0,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,67,target_offset_sensitivity,target_offset_2.1s,593.06640625,595.16640625,2.1,2.1,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,67,target_locked,target_offset_2.2s,593.06640625,595.26640625,2.2,2.2,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,67,target_offset_sensitivity,target_offset_2.3s,593.06640625,595.36640625,2.3,2.3,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,67,target_offset_sensitivity,target_offset_2.4s,593.06640625,595.46640625,2.4,2.4,1,-2,52.0,0,retained_by_q1
VisualCogB_Task-2,68,cue_locked,nominal,601.7109375,601.7109375,0.0,,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,68,target_offset_sensitivity,target_offset_2.0s,601.7109375,603.7109375,2.0,2.0,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,68,target_offset_sensitivity,target_offset_2.1s,601.7109375,603.8109375,2.1,2.1,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,68,target_locked,target_offset_2.2s,601.7109375,603.9109375,2.2,2.2,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,68,target_offset_sensitivity,target_offset_2.3s,601.7109375,604.0109375,2.3,2.3,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,68,target_offset_sensitivity,target_offset_2.4s,601.7109375,604.1109375,2.4,2.4,-1,2,53.0,0,retained_by_q1
VisualCogB_Task-2,69,cue_locked,nominal,610.2890625,610.2890625,0.0,,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,69,target_offset_sensitivity,target_offset_2.0s,610.2890625,612.2890625,2.0,2.0,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,69,target_offset_sensitivity,target_offset_2.1s,610.2890625,612.3890625,2.1,2.1,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,69,target_locked,target_offset_2.2s,610.2890625,612.4890625,2.2,2.2,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,69,target_offset_sensitivity,target_offset_2.3s,610.2890625,612.5890625,2.3,2.3,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,69,target_offset_sensitivity,target_offset_2.4s,610.2890625,612.6890625,2.4,2.4,-1,2,54.0,0,retained_by_q1
VisualCogB_Task-2,70,cue_locked,nominal,618.68359375,618.68359375,0.0,,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,70,target_offset_sensitivity,target_offset_2.0s,618.68359375,620.68359375,2.0,2.0,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,70,target_offset_sensitivity,target_offset_2.1s,618.68359375,620.78359375,2.1,2.1,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,70,target_locked,target_offset_2.2s,618.68359375,620.88359375,2.2,2.2,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,70,target_offset_sensitivity,target_offset_2.3s,618.68359375,620.98359375,2.3,2.3,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,70,target_offset_sensitivity,target_offset_2.4s,618.68359375,621.08359375,2.4,2.4,1,2,55.0,0,retained_by_q1
VisualCogB_Task-2,71,cue_locked,nominal,627.40234375,627.40234375,0.0,,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,71,target_offset_sensitivity,target_offset_2.0s,627.40234375,629.40234375,2.0,2.0,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,71,target_offset_sensitivity,target_offset_2.1s,627.40234375,629.50234375,2.1,2.1,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,71,target_locked,target_offset_2.2s,627.40234375,629.60234375,2.2,2.2,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,71,target_offset_sensitivity,target_offset_2.3s,627.40234375,629.70234375,2.3,2.3,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,71,target_offset_sensitivity,target_offset_2.4s,627.40234375,629.80234375,2.4,2.4,1,2,56.0,0,retained_by_q1
VisualCogB_Task-2,72,cue_locked,nominal,635.828125,635.828125,0.0,,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,72,target_offset_sensitivity,target_offset_2.0s,635.828125,637.828125,2.0,2.0,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,72,target_offset_sensitivity,target_offset_2.1s,635.828125,637.928125,2.1,2.1,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,72,target_locked,target_offset_2.2s,635.828125,638.028125,2.2,2.2,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,72,target_offset_sensitivity,target_offset_2.3s,635.828125,638.128125,2.3,2.3,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,72,target_offset_sensitivity,target_offset_2.4s,635.828125,638.228125,2.4,2.4,1,2,57.0,0,retained_by_q1
VisualCogB_Task-2,73,cue_locked,nominal,644.390625,644.390625,0.0,,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,73,target_offset_sensitivity,target_offset_2.0s,644.390625,646.390625,2.0,2.0,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,73,target_offset_sensitivity,target_offset_2.1s,644.390625,646.490625,2.1,2.1,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,73,target_locked,target_offset_2.2s,644.390625,646.590625,2.2,2.2,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,73,target_offset_sensitivity,target_offset_2.3s,644.390625,646.690625,2.3,2.3,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,73,target_offset_sensitivity,target_offset_2.4s,644.390625,646.790625,2.4,2.4,-1,2,58.0,0,retained_by_q1
VisualCogB_Task-2,74,cue_locked,nominal,652.97265625,652.97265625,0.0,,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,74,target_offset_sensitivity,target_offset_2.0s,652.97265625,654.97265625,2.0,2.0,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,74,target_offset_sensitivity,target_offset_2.1s,652.97265625,655.07265625,2.1,2.1,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,74,target_locked,target_offset_2.2s,652.97265625,655.17265625,2.2,2.2,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,74,target_offset_sensitivity,target_offset_2.3s,652.97265625,655.27265625,2.3,2.3,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,74,target_offset_sensitivity,target_offset_2.4s,652.97265625,655.37265625,2.4,2.4,-1,2,59.0,0,retained_by_q1
VisualCogB_Task-2,75,cue_locked,nominal,661.7109375,661.7109375,0.0,,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,75,target_offset_sensitivity,target_offset_2.0s,661.7109375,663.7109375,2.0,2.0,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,75,target_offset_sensitivity,target_offset_2.1s,661.7109375,663.8109375,2.1,2.1,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,75,target_locked,target_offset_2.2s,661.7109375,663.9109375,2.2,2.2,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,75,target_offset_sensitivity,target_offset_2.3s,661.7109375,664.0109375,2.3,2.3,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,75,target_offset_sensitivity,target_offset_2.4s,661.7109375,664.1109375,2.4,2.4,1,-2,60.0,0,retained_by_q1
VisualCogB_Task-2,76,cue_locked,nominal,670.5703125,670.5703125,0.0,,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,76,target_offset_sensitivity,target_offset_2.0s,670.5703125,672.5703125,2.0,2.0,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,76,target_offset_sensitivity,target_offset_2.1s,670.5703125,672.6703125,2.1,2.1,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,76,target_locked,target_offset_2.2s,670.5703125,672.7703125,2.2,2.2,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,76,target_offset_sensitivity,target_offset_2.3s,670.5703125,672.8703125,2.3,2.3,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,76,target_offset_sensitivity,target_offset_2.4s,670.5703125,672.9703125,2.4,2.4,1,-2,61.0,0,retained_by_q1
VisualCogB_Task-2,77,cue_locked,nominal,678.91796875,678.91796875,0.0,,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,77,target_offset_sensitivity,target_offset_2.0s,678.91796875,680.91796875,2.0,2.0,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,77,target_offset_sensitivity,target_offset_2.1s,678.91796875,681.01796875,2.1,2.1,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,77,target_locked,target_offset_2.2s,678.91796875,681.11796875,2.2,2.2,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,77,target_offset_sensitivity,target_offset_2.3s,678.91796875,681.21796875,2.3,2.3,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,77,target_offset_sensitivity,target_offset_2.4s,678.91796875,681.31796875,2.4,2.4,-1,-2,62.0,0,retained_by_q1
VisualCogB_Task-2,78,cue_locked,nominal,687.55859375,687.55859375,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,78,target_offset_sensitivity,target_offset_2.0s,687.55859375,689.55859375,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,78,target_offset_sensitivity,target_offset_2.1s,687.55859375,689.65859375,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,78,target_locked,target_offset_2.2s,687.55859375,689.75859375,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,78,target_offset_sensitivity,target_offset_2.3s,687.55859375,689.85859375,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,78,target_offset_sensitivity,target_offset_2.4s,687.55859375,689.95859375,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,79,cue_locked,nominal,696.625,696.625,0.0,,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,79,target_offset_sensitivity,target_offset_2.0s,696.625,698.625,2.0,2.0,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,79,target_offset_sensitivity,target_offset_2.1s,696.625,698.725,2.1,2.1,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,79,target_locked,target_offset_2.2s,696.625,698.825,2.2,2.2,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,79,target_offset_sensitivity,target_offset_2.3s,696.625,698.925,2.3,2.3,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,79,target_offset_sensitivity,target_offset_2.4s,696.625,699.025,2.4,2.4,-1,2,63.0,0,retained_by_q1
VisualCogB_Task-2,80,cue_locked,nominal,705.25,705.25,0.0,,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,80,target_offset_sensitivity,target_offset_2.0s,705.25,707.25,2.0,2.0,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,80,target_offset_sensitivity,target_offset_2.1s,705.25,707.35,2.1,2.1,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,80,target_locked,target_offset_2.2s,705.25,707.45,2.2,2.2,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,80,target_offset_sensitivity,target_offset_2.3s,705.25,707.55,2.3,2.3,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,80,target_offset_sensitivity,target_offset_2.4s,705.25,707.65,2.4,2.4,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,cue_locked,nominal,713.75390625,713.75390625,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,target_offset_sensitivity,target_offset_2.0s,713.75390625,715.75390625,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,target_offset_sensitivity,target_offset_2.1s,713.75390625,715.85390625,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,target_locked,target_offset_2.2s,713.75390625,715.95390625,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,target_offset_sensitivity,target_offset_2.3s,713.75390625,716.05390625,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,81,target_offset_sensitivity,target_offset_2.4s,713.75390625,716.15390625,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,82,cue_locked,nominal,722.36328125,722.36328125,0.0,,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,82,target_offset_sensitivity,target_offset_2.0s,722.36328125,724.36328125,2.0,2.0,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,82,target_offset_sensitivity,target_offset_2.1s,722.36328125,724.46328125,2.1,2.1,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,82,target_locked,target_offset_2.2s,722.36328125,724.56328125,2.2,2.2,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,82,target_offset_sensitivity,target_offset_2.3s,722.36328125,724.66328125,2.3,2.3,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,82,target_offset_sensitivity,target_offset_2.4s,722.36328125,724.76328125,2.4,2.4,1,-2,64.0,0,retained_by_q1
VisualCogB_Task-2,83,cue_locked,nominal,730.95703125,730.95703125,0.0,,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,83,target_offset_sensitivity,target_offset_2.0s,730.95703125,732.95703125,2.0,2.0,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,83,target_offset_sensitivity,target_offset_2.1s,730.95703125,733.05703125,2.1,2.1,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,83,target_locked,target_offset_2.2s,730.95703125,733.15703125,2.2,2.2,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,83,target_offset_sensitivity,target_offset_2.3s,730.95703125,733.25703125,2.3,2.3,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,83,target_offset_sensitivity,target_offset_2.4s,730.95703125,733.35703125,2.4,2.4,-1,-2,65.0,0,retained_by_q1
VisualCogB_Task-2,84,cue_locked,nominal,739.6015625,739.6015625,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,84,target_offset_sensitivity,target_offset_2.0s,739.6015625,741.6015625,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,84,target_offset_sensitivity,target_offset_2.1s,739.6015625,741.7015625,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,84,target_locked,target_offset_2.2s,739.6015625,741.8015625,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,84,target_offset_sensitivity,target_offset_2.3s,739.6015625,741.9015625,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,84,target_offset_sensitivity,target_offset_2.4s,739.6015625,742.0015625,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,85,cue_locked,nominal,748.3984375,748.3984375,0.0,,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,85,target_offset_sensitivity,target_offset_2.0s,748.3984375,750.3984375,2.0,2.0,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,85,target_offset_sensitivity,target_offset_2.1s,748.3984375,750.4984375,2.1,2.1,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,85,target_locked,target_offset_2.2s,748.3984375,750.5984375,2.2,2.2,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,85,target_offset_sensitivity,target_offset_2.3s,748.3984375,750.6984375,2.3,2.3,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,85,target_offset_sensitivity,target_offset_2.4s,748.3984375,750.7984375,2.4,2.4,1,2,66.0,0,retained_by_q1
VisualCogB_Task-2,86,cue_locked,nominal,756.93359375,756.93359375,0.0,,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,86,target_offset_sensitivity,target_offset_2.0s,756.93359375,758.93359375,2.0,2.0,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,86,target_offset_sensitivity,target_offset_2.1s,756.93359375,759.03359375,2.1,2.1,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,86,target_locked,target_offset_2.2s,756.93359375,759.13359375,2.2,2.2,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,86,target_offset_sensitivity,target_offset_2.3s,756.93359375,759.23359375,2.3,2.3,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,86,target_offset_sensitivity,target_offset_2.4s,756.93359375,759.33359375,2.4,2.4,-1,2,67.0,0,retained_by_q1
VisualCogB_Task-2,87,cue_locked,nominal,765.33984375,765.33984375,0.0,,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,87,target_offset_sensitivity,target_offset_2.0s,765.33984375,767.33984375,2.0,2.0,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,87,target_offset_sensitivity,target_offset_2.1s,765.33984375,767.43984375,2.1,2.1,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,87,target_locked,target_offset_2.2s,765.33984375,767.53984375,2.2,2.2,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,87,target_offset_sensitivity,target_offset_2.3s,765.33984375,767.63984375,2.3,2.3,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,87,target_offset_sensitivity,target_offset_2.4s,765.33984375,767.73984375,2.4,2.4,1,2,68.0,0,retained_by_q1
VisualCogB_Task-2,88,cue_locked,nominal,773.765625,773.765625,0.0,,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,88,target_offset_sensitivity,target_offset_2.0s,773.765625,775.765625,2.0,2.0,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,88,target_offset_sensitivity,target_offset_2.1s,773.765625,775.865625,2.1,2.1,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,88,target_locked,target_offset_2.2s,773.765625,775.965625,2.2,2.2,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,88,target_offset_sensitivity,target_offset_2.3s,773.765625,776.065625,2.3,2.3,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,88,target_offset_sensitivity,target_offset_2.4s,773.765625,776.165625,2.4,2.4,-1,-2,69.0,0,retained_by_q1
VisualCogB_Task-2,89,cue_locked,nominal,782.28125,782.28125,0.0,,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,89,target_offset_sensitivity,target_offset_2.0s,782.28125,784.28125,2.0,2.0,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,89,target_offset_sensitivity,target_offset_2.1s,782.28125,784.38125,2.1,2.1,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,89,target_locked,target_offset_2.2s,782.28125,784.48125,2.2,2.2,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,89,target_offset_sensitivity,target_offset_2.3s,782.28125,784.58125,2.3,2.3,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,89,target_offset_sensitivity,target_offset_2.4s,782.28125,784.68125,2.4,2.4,1,2,70.0,0,retained_by_q1
VisualCogB_Task-2,90,cue_locked,nominal,790.80078125,790.80078125,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,90,target_offset_sensitivity,target_offset_2.0s,790.80078125,792.80078125,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,90,target_offset_sensitivity,target_offset_2.1s,790.80078125,792.90078125,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,90,target_locked,target_offset_2.2s,790.80078125,793.00078125,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,90,target_offset_sensitivity,target_offset_2.3s,790.80078125,793.10078125,2.3,2.3,-1,2,,1,excluded_by_q1
